Easting,Northing,Elevation,Chainage,Vs
516829.6,6936201.43,-25.68,0,885
516829.6,6936201.43,-25.96,0,910
516829.6,6936201.43,-26.03,0,910
516829.6,6936201.43,-26.1,0,920
516829.6,6936201.43,-26.16,0,920
516829.6,6936201.43,-26.37,0,940
516829.6,6936201.43,-26.44,0,940
516829.6,6936201.43,-26.52,0,950
516829.6,6936201.43,-26.64,0,950
516829.6,6936201.43,7.91,0,195
516829.6,6936201.43,7.63,0,195
516829.6,6936201.43,5.73,0,195
516829.6,6936201.43,5.61,0,195
516829.6,6936201.43,-26.64,0,955
516829.6,6936201.43,-26.71,0,955
516829.6,6936201.43,8.18,0,200
516829.6,6936201.43,7.91,0,200
516829.6,6936201.43,5.61,0,200
516829.6,6936201.43,5.49,0,200
516829.6,6936201.43,8.44,0,205
516829.6,6936201.43,8.18,0,205
516829.6,6936201.43,5.49,0,205
516829.6,6936201.43,5.37,0,205
516829.6,6936201.43,9,0,210
516829.6,6936201.43,8.44,0,210
516829.6,6936201.43,5.37,0,210
516829.6,6936201.43,5.24,0,210
516829.6,6936201.43,5.24,0,215
516829.6,6936201.43,5.12,0,215
516829.6,6936201.43,5.12,0,220
516829.6,6936201.43,5,0,220
516829.6,6936201.43,5,0,225
516829.6,6936201.43,4.94,0,225
516829.6,6936201.43,4.94,0,230
516829.6,6936201.43,4.89,0,230
516829.6,6936201.43,4.89,0,235
516829.6,6936201.43,4.83,0,235
516829.6,6936201.43,4.83,0,240
516829.6,6936201.43,4.77,0,240
516829.6,6936201.43,4.77,0,245
516829.6,6936201.43,4.71,0,245
516829.6,6936201.43,4.71,0,250
516829.6,6936201.43,4.66,0,250
516829.6,6936201.43,4.66,0,255
516829.6,6936201.43,4.6,0,255
516829.6,6936201.43,4.6,0,260
516829.6,6936201.43,4.54,0,260
516829.6,6936201.43,4.54,0,265
516829.6,6936201.43,4.49,0,265
516829.6,6936201.43,4.49,0,270
516829.6,6936201.43,4.43,0,270
516829.6,6936201.43,4.43,0,275
516829.6,6936201.43,4.37,0,275
516829.6,6936201.43,4.37,0,280
516829.6,6936201.43,4.32,0,280
516829.6,6936201.43,4.32,0,285
516829.6,6936201.43,4.26,0,285
516829.6,6936201.43,4.26,0,290
516829.6,6936201.43,4.2,0,290
516829.6,6936201.43,4.2,0,295
516829.6,6936201.43,4.15,0,295
516829.6,6936201.43,4.15,0,300
516829.6,6936201.43,4.09,0,300
516829.6,6936201.43,4.09,0,305
516829.6,6936201.43,4.03,0,305
516829.6,6936201.43,4.03,0,310
516829.6,6936201.43,3.97,0,310
516829.6,6936201.43,3.97,0,315
516829.6,6936201.43,3.9,0,315
516829.6,6936201.43,3.9,0,320
516829.6,6936201.43,3.83,0,320
516829.6,6936201.43,-0.36,0,320
516829.6,6936201.43,-0.59,0,320
516829.6,6936201.43,3.83,0,325
516829.6,6936201.43,3.76,0,325
516829.6,6936201.43,0.08,0,325
516829.6,6936201.43,-0.36,0,325
516829.6,6936201.43,-0.59,0,325
516829.6,6936201.43,-1.15,0,325
516829.6,6936201.43,3.76,0,330
516829.6,6936201.43,3.69,0,330
516829.6,6936201.43,0.21,0,330
516829.6,6936201.43,0.08,0,330
516829.6,6936201.43,-1.15,0,330
516829.6,6936201.43,-1.5,0,330
516829.6,6936201.43,3.69,0,335
516829.6,6936201.43,3.62,0,335
516829.6,6936201.43,0.33,0,335
516829.6,6936201.43,0.21,0,335
516829.6,6936201.43,-1.5,0,335
516829.6,6936201.43,-1.6,0,335
516829.6,6936201.43,3.62,0,340
516829.6,6936201.43,3.55,0,340
516829.6,6936201.43,0.45,0,340
516829.6,6936201.43,0.33,0,340
516829.6,6936201.43,-1.6,0,340
516829.6,6936201.43,-1.69,0,340
516829.6,6936201.43,3.55,0,345
516829.6,6936201.43,3.48,0,345
516829.6,6936201.43,0.57,0,345
516829.6,6936201.43,0.45,0,345
516829.6,6936201.43,-1.69,0,345
516829.6,6936201.43,-1.79,0,345
516829.6,6936201.43,3.48,0,350
516829.6,6936201.43,3.38,0,350
516829.6,6936201.43,0.69,0,350
516829.6,6936201.43,0.57,0,350
