X,Y,Z,Vp
509499.7614,6944425.203,34.014502,650
509499.2691,6944425.115,34.019038,650
509498.7768,6944425.028,34.008627,650
509498.6006,6944424.997,34,650
509498.2845,6944424.94,33.987423,650
509497.7923,6944424.853,33.960182,650
509497.3,6944424.765,33.929703,650
509496.8077,6944424.678,33.900623,650
509496.3154,6944424.591,33.876596,650
509495.8231,6944424.503,33.861419,650
509495.3308,6944424.416,33.857264,650
509494.8385,6944424.328,33.864742,650
509494.3462,6944424.241,33.883838,650
509493.8539,6944424.153,33.911023,650
509493.3617,6944424.066,33.942779,650
509492.8694,6944423.978,33.975586,650
509492.4724,6944423.908,34,650
509492.3771,6944423.891,34.007482,650
509491.8848,6944423.803,34.038721,650
509491.3925,6944423.716,34.059752,650
509490.9002,6944423.628,34.069501,650
509490.4079,6944423.541,34.067551,650
509489.9156,6944423.453,34.0543,650
509489.4233,6944423.366,34.030732,650
509488.9864,6944423.288,34,650
509488.9311,6944423.278,33.996532,650
509488.4388,6944423.191,33.958864,650
509487.9465,6944423.103,33.917343,650
509487.4542,6944423.016,33.875238,650
509486.9619,6944422.929,33.836238,650
509486.4696,6944422.841,33.800887,650
509485.9773,6944422.754,33.771496,650
509485.485,6944422.666,33.749193,650
509484.9927,6944422.579,33.735103,650
509484.5005,6944422.491,33.730296,650
509484.0082,6944422.404,33.734908,650
509483.5159,6944422.316,33.749828,650
509483.0236,6944422.229,33.77651,650
509482.5313,6944422.141,33.814838,650
509482.039,6944422.054,33.865235,650
509481.5467,6944421.966,33.92409,650
509481.0544,6944421.879,33.987327,650
509480.9603,6944421.862,34,650
509480.5621,6944421.791,34.059023,650
509480.0699,6944421.704,34.127118,650
509479.5776,6944421.616,34.187838,650
509479.0853,6944421.529,34.245333,650
509478.593,6944421.441,34.302132,650
509478.1007,6944421.354,34.357394,650
509477.6084,6944421.267,34.410837,650
509477.1161,6944421.179,34.464373,650
509476.7773,6944421.119,34.5,650
509476.6238,6944421.092,34.517137,650
509476.1315,6944421.004,34.569028,650
509475.6393,6944420.917,34.618371,650
509475.147,6944420.829,34.665132,650
509474.6547,6944420.742,34.707229,650
509474.1624,6944420.654,34.737502,650
509473.6701,6944420.567,34.721487,650
509473.1778,6944420.479,34.686972,650
509472.6855,6944420.392,34.648231,650
509472.2259,6944420.31,35,650
509472.1932,6944420.304,35.017366,650
509558.8361,6944435.7,37.5,655
509559.0091,6944435.73,37.5,655
509559.0062,6944435.73,37,655
509558.8361,6944435.7,36.800769,655
509558.6406,6944435.665,36.5,655
509558.3438,6944435.612,36.22685,655
509558.0264,6944435.556,36,655
509557.8515,6944435.525,35.921331,655
509557.3592,6944435.437,35.733347,655
509556.8669,6944435.35,35.594321,655
509556.512,6944435.287,35.5,655
509556.3746,6944435.262,35.469268,655
509555.8824,6944435.175,35.380977,655
509555.3901,6944435.087,35.317019,655
509554.8978,6944435,35.27297,655
509554.4055,6944434.912,35.24592,655
509553.9132,6944434.825,35.233659,655
509553.4209,6944434.737,35.236685,655
509552.9286,6944434.65,35.250008,655
509552.4363,6944434.562,35.276425,655
509551.944,6944434.475,35.310452,655
509551.4518,6944434.388,35.346351,655
509550.9595,6944434.3,35.378714,655
509550.4672,6944434.213,35.401258,655
509549.9749,6944434.125,35.405754,655
509549.4826,6944434.038,35.381704,655
509548.9903,6944433.95,35.323577,655
509548.498,6944433.863,35.235564,655
509548.0057,6944433.775,35.133253,655
509547.5134,6944433.688,35.012157,655
509547.4689,6944433.68,35,655
509547.0212,6944433.6,34.895763,655
509546.5289,6944433.513,34.7934,655
509546.0366,6944433.425,34.705338,655
509545.5443,6944433.338,34.640431,655
509545.052,6944433.25,34.589339,655
509544.5597,6944433.163,34.548127,655
509544.0674,6944433.075,34.515928,655
509543.7376,6944433.017,34.5,655
509543.5751,6944432.988,34.49269,655
509543.0828,6944432.9,34.477872,655
509542.5906,6944432.813,34.469074,655
509542.0983,6944432.726,34.465699,655
509541.606,6944432.638,34.467558,655
509541.1137,6944432.551,34.473953,655
509540.6214,6944432.463,34.483977,655
509540.1291,6944432.376,34.496953,655
509540.0354,6944432.359,34.5,655
509539.6368,6944432.288,34.514915,655
509539.1445,6944432.201,34.536805,655
509538.6522,6944432.113,34.563415,655
509538.16,6944432.026,34.596683,655
509537.6677,6944431.938,34.637003,655
509537.1754,6944431.851,34.686268,655
509536.6831,6944431.763,34.753141,655
509536.1908,6944431.676,34.828373,655
509535.6985,6944431.588,34.908039,655
509535.2062,6944431.501,34.988454,655
509535.1259,6944431.487,35,655
509534.7139,6944431.413,35.066236,655
509534.2216,6944431.326,35.122213,655
509533.7294,6944431.238,35.157556,655
509533.2371,6944431.151,35.175391,655
509532.7448,6944431.064,35.171191,655
509532.2525,6944430.976,35.148749,655
509531.7602,6944430.889,35.109853,655
509531.2679,6944430.801,35.058265,655
509530.8278,6944430.723,35,655
509530.7756,6944430.714,34.993659,655
509530.2833,6944430.626,34.928575,655
509529.791,6944430.539,34.859691,655
509529.2988,6944430.451,34.790405,655
509528.8065,6944430.364,34.722478,655
509528.3142,6944430.276,34.657788,655
509527.8219,6944430.189,34.600256,655
509527.3296,6944430.101,34.555523,655
509526.8373,6944430.014,34.521736,655
509526.345,6944429.926,34.502859,655
509525.8527,6944429.839,34.501593,655
509525.3604,6944429.751,34.518627,655
509524.8682,6944429.664,34.5498,655
509524.3759,6944429.576,34.592412,655
509523.8836,6944429.489,34.647879,655
509523.3913,6944429.402,34.710098,655
509522.899,6944429.314,34.77475,655
509522.4067,6944429.227,34.840928,655
509521.9144,6944429.139,34.903329,655
509521.4221,6944429.052,34.961495,655
509521.0929,6944428.993,35,655
509520.9298,6944428.964,35.019707,655
509520.4376,6944428.877,35.077434,655
509519.9453,6944428.789,35.136727,655
509519.453,6944428.702,35.202286,655
509518.9607,6944428.614,35.278284,655
509518.4684,6944428.527,35.363632,655
509517.9761,6944428.439,35.473407,655
509517.8693,6944428.42,35.5,655
509517.4838,6944428.352,35.602385,655
509516.9915,6944428.264,35.76195,655
509516.5406,6944428.184,36,655
509516.4992,6944428.177,36.042625,655
509516.0766,6944428.102,36.5,655
509516.0128,6944428.09,37,655
509516.007,6944428.089,37.481931,655
509516.0066,6944428.089,37.5,655
509516.007,6944428.089,37.5,655
509557.3592,6944435.437,37.5,655
509515.0224,6944427.914,37.5,655
509515.0985,6944427.928,37.5,655
509515.0921,6944427.927,37,655
509515.0224,6944427.914,36.828263,655
509514.9313,6944427.898,36.5,655
509514.5301,6944427.827,36.035909,655
509514.5026,6944427.822,36,655
509514.0378,6944427.74,35.629683,655
509513.8579,6944427.708,35.5,655
509513.5455,6944427.652,35.323197,655
509513.0532,6944427.565,35.056882,655
509512.9457,6944427.545,35,655
509512.5609,6944427.477,34.828097,655
509512.0686,6944427.39,34.627087,655
509511.7368,6944427.331,34.5,655
509511.5764,6944427.302,34.442254,655
509511.0841,6944427.215,34.281109,655
509510.5918,6944427.127,34.147224,655
509510.0995,6944427.04,34.04362,655
509509.8714,6944426.999,34,655
509509.6072,6944426.952,33.952968,655
509509.1149,6944426.865,33.886712,655
509508.6226,6944426.777,33.835502,655
509508.1303,6944426.69,33.796177,655
509507.638,6944426.602,33.766647,655
509507.1458,6944426.515,33.745427,655
509506.6535,6944426.427,33.731632,655
509506.1612,6944426.34,33.723762,655
509505.6689,6944426.253,33.721403,655
509505.1766,6944426.165,33.72426,655
509504.6843,6944426.078,33.73201,655
509504.192,6944425.99,33.744164,655
509503.6997,6944425.903,33.760369,655
509503.2074,6944425.815,33.78127,655
509502.7151,6944425.728,33.807348,655
509502.2229,6944425.64,33.837621,655
509501.7306,6944425.553,33.871554,655
509501.2383,6944425.465,33.906637,655
509500.746,6944425.378,33.93964,655
509500.2537,6944425.29,33.965928,655
509499.7614,6944425.203,33.981955,655
509499.2691,6944425.115,33.986252,655
509498.7768,6944425.028,33.978058,655
509498.2845,6944424.94,33.958908,655
509497.7923,6944424.853,33.932196,655
509497.3,6944424.765,33.902138,655
509496.8077,6944424.678,33.873397,655
509496.3154,6944424.591,33.84966,655
509495.8231,6944424.503,33.834671,655
509495.3308,6944424.416,33.830559,655
509494.8385,6944424.328,33.837933,655
509494.3462,6944424.241,33.856798,655
509493.8539,6944424.153,33.883692,655
509493.3617,6944424.066,33.915109,655
509492.8694,6944423.978,33.94753,655
509492.3771,6944423.891,33.977489,655
509491.9562,6944423.816,34,655
509491.8848,6944423.803,34.004584,655
509491.3925,6944423.716,34.026742,655
509490.9002,6944423.628,34.036765,655
509490.4079,6944423.541,34.034802,655
509489.9156,6944423.453,34.021299,655
509489.4794,6944423.376,34,655
509489.4233,6944423.366,33.997522,655
509488.9311,6944423.278,33.966669,655
509488.4388,6944423.191,33.929078,655
509487.9465,6944423.103,33.887685,655
509487.4542,6944423.016,33.845765,655
509486.9619,6944422.929,33.807041,655
509486.4696,6944422.841,33.772053,655
509485.9773,6944422.754,33.743053,655
509485.485,6944422.666,33.721185,655
509484.9927,6944422.579,33.707536,655
509484.5005,6944422.491,33.703144,655
509484.0082,6944422.404,33.708134,655
509483.5159,6944422.316,33.723362,655
509483.0236,6944422.229,33.750249,655
509482.5313,6944422.141,33.788726,655
509482.039,6944422.054,33.839136,655
509481.5467,6944421.966,33.897957,655
509481.0544,6944421.879,33.961212,655
509480.7662,6944421.828,34,655
509480.5621,6944421.791,34.030251,655
509480.0699,6944421.704,34.09993,655
509479.5776,6944421.616,34.161917,655
509479.0853,6944421.529,34.220259,655
509478.593,6944421.441,34.277499,655
509478.1007,6944421.354,34.333138,655
509477.6084,6944421.267,34.386914,655
509477.1161,6944421.179,34.440633,655
509476.6238,6944421.092,34.492407,655
509476.5477,6944421.078,34.5,655
509476.1315,6944421.004,34.543934,655
509475.6393,6944420.917,34.593216,655
509475.147,6944420.829,34.639822,655
509474.6547,6944420.742,34.681762,655
509474.1624,6944420.654,34.711719,655
509473.6701,6944420.567,34.695528,655
509473.1778,6944420.479,34.660155,655
509472.6855,6944420.392,34.619375,655
509472.1932,6944420.304,34.986067,655
509472.1932,6944420.304,35,655
509559.1036,6944435.747,37.5,660
509559.0793,6944435.743,37,660
509558.8361,6944435.7,36.715128,660
509558.6962,6944435.675,36.5,660
509558.3438,6944435.612,36.175605,660
509558.0981,6944435.569,36,660
509557.8515,6944435.525,35.889072,660
509557.3592,6944435.437,35.703673,660
509556.8669,6944435.35,35.562547,660
509556.6316,6944435.308,35.5,660
509556.3746,6944435.262,35.442516,660
509555.8824,6944435.175,35.355315,660
509555.3901,6944435.087,35.292301,660
509554.8978,6944435,35.24915,660
509554.4055,6944434.912,35.223003,660
509553.9132,6944434.825,35.211572,660
509553.4209,6944434.737,35.215204,660
509552.9286,6944434.65,35.229275,660
509552.4363,6944434.562,35.256016,660
509551.944,6944434.475,35.29007,660
509551.4518,6944434.388,35.325746,660
509550.9595,6944434.3,35.357577,660
509550.4672,6944434.213,35.379265,660
509549.9749,6944434.125,35.382652,660
509549.4826,6944434.038,35.35748,660
509548.9903,6944433.95,35.298369,660
509548.498,6944433.863,35.20964,660
509548.0057,6944433.775,35.10542,660
509547.5816,6944433.7,35,660
509547.5134,6944433.688,34.983883,660
509547.0212,6944433.6,34.869294,660
509546.5289,6944433.513,34.766902,660
509546.0366,6944433.425,34.678781,660
509545.5443,6944433.338,34.612954,660
509545.052,6944433.25,34.560707,660
509544.5597,6944433.163,34.518438,660
509544.2822,6944433.114,34.5,660
509544.0674,6944433.075,34.486476,660
509543.5751,6944432.988,34.464127,660
509543.0828,6944432.9,34.448997,660
509542.5906,6944432.813,34.440001,660
509542.0983,6944432.726,34.43653,660
509541.606,6944432.638,34.438375,660
509541.1137,6944432.551,34.444815,660
509540.6214,6944432.463,34.454934,660
509540.1291,6944432.376,34.468074,660
509539.6368,6944432.288,34.484225,660
509539.2445,6944432.218,34.5,660
509539.1445,6944432.201,34.504535,660
509538.6522,6944432.113,34.532402,660
509538.16,6944432.026,34.567076,660
509537.6677,6944431.938,34.608847,660
509537.1754,6944431.851,34.659287,660
509536.6831,6944431.763,34.72615,660
509536.1908,6944431.676,34.801207,660
509535.6985,6944431.588,34.880538,660
509535.2062,6944431.501,34.960449,660
509534.9311,6944431.452,35,660
509534.7139,6944431.413,35.034911,660
509534.2216,6944431.326,35.092232,660
509533.7294,6944431.238,35.128104,660
509533.2371,6944431.151,35.14558,660
509532.7448,6944431.064,35.141135,660
509532.2525,6944430.976,35.118519,660
509531.7602,6944430.889,35.078356,660
509531.2679,6944430.801,35.024752,660
509531.0809,6944430.768,35,660
509530.7756,6944430.714,34.962884,660
509530.2833,6944430.626,34.897468,660
509529.791,6944430.539,34.828212,660
509529.2988,6944430.451,34.758485,660
509528.8065,6944430.364,34.690155,660
509528.3142,6944430.276,34.625089,660
509527.8219,6944430.189,34.567122,660
509527.3296,6944430.101,34.521049,660
509527.0294,6944430.048,34.5,660
509526.8373,6944430.014,34.486799,660
509526.345,6944429.926,34.468483,660
509525.8527,6944429.839,34.466907,660
509525.3604,6944429.751,34.482546,660
509525.0777,6944429.701,34.5,660
509524.8682,6944429.664,34.513453,660
509524.3759,6944429.576,34.556691,660
509523.8836,6944429.489,34.611717,660
509523.3913,6944429.402,34.673463,660
509522.899,6944429.314,34.737675,660
509522.4067,6944429.227,34.803335,660
509521.9144,6944429.139,34.865273,660
509521.4221,6944429.052,34.92302,660
509520.9298,6944428.964,34.980357,660
509520.76,6944428.934,35,660
509520.4376,6944428.877,35.037872,660
509519.9453,6944428.789,35.096429,660
509519.453,6944428.702,35.161008,660
509518.9607,6944428.614,35.23567,660
509518.4684,6944428.527,35.319377,660
509517.9761,6944428.439,35.426733,660
509517.6817,6944428.387,35.5,660
509517.4838,6944428.352,35.552575,660
509516.9915,6944428.264,35.70716,660
509516.4992,6944428.177,35.95504,660
509516.4312,6944428.165,36,660
509516.007,6944428.089,36.463464,660
509515.9662,6944428.082,36.5,660
509515.8424,6944428.06,37,660
509515.8058,6944428.054,37.5,660
509515.2684,6944427.958,37.5,660
509515.2382,6944427.953,37,660
509515.0351,6944427.917,36.5,660
509515.0224,6944427.914,36.488963,660
509514.6048,6944427.84,36,660
509514.5301,6944427.827,35.939509,660
509514.0378,6944427.74,35.559178,660
509513.9557,6944427.725,35.5,660
509513.5455,6944427.652,35.267822,660
509513.0532,6944427.565,35.006329,660
509513.0413,6944427.562,35,660
509512.5609,6944427.477,34.785393,660
509512.0686,6944427.39,34.587444,660
509511.8403,6944427.349,34.5,660
509511.5764,6944427.302,34.40501,660
509511.0841,6944427.215,34.2454,660
509510.5918,6944427.127,34.112608,660
509510.0995,6944427.04,34.007631,660
509510.0596,6944427.033,34,660
509509.6072,6944426.952,33.919457,660
509509.1149,6944426.865,33.853572,660
509508.6226,6944426.777,33.802698,660
509508.1303,6944426.69,33.763719,660
509507.638,6944426.602,33.734554,660
509507.1458,6944426.515,33.713727,660
509506.6535,6944426.427,33.700314,660
509506.1612,6944426.34,33.692819,660
509505.6689,6944426.253,33.690812,660
509505.1766,6944426.165,33.69399,660
509504.6843,6944426.078,33.702042,660
509504.192,6944425.99,33.714473,660
509503.6997,6944425.903,33.730915,660
509503.2074,6944425.815,33.751954,660
509502.7151,6944425.728,33.778014,660
509502.2229,6944425.64,33.808129,660
509501.7306,6944425.553,33.841815,660
509501.2383,6944425.465,33.876648,660
509500.746,6944425.378,33.909475,660
509500.2537,6944425.29,33.935746,660
509499.7614,6944425.203,33.951946,660
509499.2691,6944425.115,33.956612,660
509498.7768,6944425.028,33.948956,660
509498.2845,6944424.94,33.930393,660
509497.7923,6944424.853,33.904209,660
509497.3,6944424.765,33.874572,660
509496.8077,6944424.678,33.846171,660
509496.3154,6944424.591,33.822725,660
509495.8231,6944424.503,33.807924,660
509495.3308,6944424.416,33.803855,660
509494.8385,6944424.328,33.811124,660
509494.3462,6944424.241,33.829758,660
509493.8539,6944424.153,33.85636,660
509493.3617,6944424.066,33.88744,660
509492.8694,6944423.978,33.919474,660
509492.3771,6944423.891,33.94903,660
509491.8848,6944423.803,33.975012,660
509491.3925,6944423.716,33.994452,660
509491.0938,6944423.663,34,660
509490.9002,6944423.628,34.00403,660
509490.4079,6944423.541,34.002054,660
509490.3339,6944423.528,34,660
509489.9156,6944423.453,33.989436,660
509489.4233,6944423.366,33.967648,660
509488.9311,6944423.278,33.936806,660
509488.4388,6944423.191,33.899292,660
509487.9465,6944423.103,33.858027,660
509487.4542,6944423.016,33.816292,660
509486.9619,6944422.929,33.777844,660
509486.4696,6944422.841,33.743218,660
509485.9773,6944422.754,33.71461,660
509485.485,6944422.666,33.693176,660
509484.9927,6944422.579,33.679969,660
509484.5005,6944422.491,33.675993,660
509484.0082,6944422.404,33.681361,660
509483.5159,6944422.316,33.696896,660
509483.0236,6944422.229,33.723987,660
509482.5313,6944422.141,33.762613,660
509482.039,6944422.054,33.813038,660
509481.5467,6944421.966,33.871824,660
509481.0544,6944421.879,33.935098,660
509480.5721,6944421.793,34,660
509480.5621,6944421.791,34.001479,660
509480.0699,6944421.704,34.072742,660
509479.5776,6944421.616,34.135996,660
509479.0853,6944421.529,34.195185,660
509478.593,6944421.441,34.252865,660
509478.1007,6944421.354,34.308883,660
509477.6084,6944421.267,34.362991,660
509477.1161,6944421.179,34.416893,660
509476.6238,6944421.092,34.468701,660
509476.31,6944421.036,34.5,660
509476.1315,6944421.004,34.518839,660
509475.6393,6944420.917,34.568061,660
509475.147,6944420.829,34.614512,660
509474.6547,6944420.742,34.656296,660
509474.1624,6944420.654,34.685936,660
509473.6701,6944420.567,34.669569,660
509473.1778,6944420.479,34.633337,660
509472.6855,6944420.392,34.59052,660
509472.1932,6944420.304,34.881667,660
509472.1932,6944420.304,34.993659,660
509559.1982,6944435.764,37.5,665
509559.1524,6944435.756,37,665
509558.8361,6944435.7,36.629488,665
509558.7519,6944435.685,36.5,665
509558.3438,6944435.612,36.12436,665
509558.1698,6944435.581,36,665
509557.8515,6944435.525,35.856814,665
509557.3592,6944435.437,35.674,665
509556.8669,6944435.35,35.530773,665
509556.7511,6944435.329,35.5,665
509556.3746,6944435.262,35.415764,665
509555.8824,6944435.175,35.329653,665
509555.3901,6944435.087,35.267583,665
509554.8978,6944435,35.225329,665
509554.4055,6944434.912,35.200086,665
509553.9132,6944434.825,35.189485,665
509553.4209,6944434.737,35.193722,665
509552.9286,6944434.65,35.208543,665
509552.4363,6944434.562,35.235607,665
509551.944,6944434.475,35.269687,665
509551.4518,6944434.388,35.305141,665
509550.9595,6944434.3,35.336439,665
509550.4672,6944434.213,35.357272,665
509549.9749,6944434.125,35.359551,665
509549.4826,6944434.038,35.333257,665
509548.9903,6944433.95,35.273161,665
509548.498,6944433.863,35.183716,665
509548.0057,6944433.775,35.077587,665
509547.6936,6944433.72,35,665
509547.5134,6944433.688,34.957407,665
509547.0212,6944433.6,34.842824,665
509546.5289,6944433.513,34.740403,665
509546.0366,6944433.425,34.652225,665
509545.5443,6944433.338,34.585476,665
509545.052,6944433.25,34.532075,665
509544.6841,6944433.185,34.5,665
509544.5597,6944433.163,34.489517,665
509544.0674,6944433.075,34.458333,665
509543.5751,6944432.988,34.435565,665
509543.0828,6944432.9,34.420122,665
509542.5906,6944432.813,34.410929,665
509542.0983,6944432.726,34.407361,665
509541.606,6944432.638,34.409193,665
509541.1137,6944432.551,34.415678,665
509540.6214,6944432.463,34.425892,665
509540.1291,6944432.376,34.439194,665
509539.6368,6944432.288,34.455605,665
509539.1445,6944432.201,34.475703,665
509538.6766,6944432.118,34.5,665
509538.6522,6944432.113,34.501389,665
509538.16,6944432.026,34.537469,665
509537.6677,6944431.938,34.58069,665
509537.1754,6944431.851,34.632305,665
509536.6831,6944431.763,34.69916,665
509536.1908,6944431.676,34.774041,665
509535.6985,6944431.588,34.853036,665
509535.2062,6944431.501,34.932444,665
509534.7362,6944431.417,35,665
509534.7139,6944431.413,35.003586,665
509534.2216,6944431.326,35.06225,665
509533.7294,6944431.238,35.098652,665
509533.2371,6944431.151,35.11577,665
509532.7448,6944431.064,35.111079,665
509532.2525,6944430.976,35.088289,665
509531.7602,6944430.889,35.046859,665
509531.3415,6944430.814,35,665
509531.2679,6944430.801,34.992037,665
509530.7756,6944430.714,34.932108,665
509530.2833,6944430.626,34.86636,665
509529.791,6944430.539,34.796733,665
509529.2988,6944430.451,34.726564,665
509528.8065,6944430.364,34.657831,665
509528.3142,6944430.276,34.592391,665
509527.8219,6944430.189,34.533987,665
509527.4651,6944430.125,34.5,665
509527.3296,6944430.101,34.486984,665
509526.8373,6944430.014,34.453005,665
509526.345,6944429.926,34.434307,665
509525.8527,6944429.839,34.43234,665
509525.3604,6944429.751,34.447588,665
509524.8682,6944429.664,34.477742,665
509524.6133,6944429.619,34.5,665
509524.3759,6944429.576,34.52097,665
509523.8836,6944429.489,34.575555,665
509523.3913,6944429.402,34.636828,665
509522.899,6944429.314,34.7006,665
509522.4067,6944429.227,34.765741,665
509521.9144,6944429.139,34.827216,665
509521.4221,6944429.052,34.884545,665
509520.9298,6944428.964,34.941392,665
509520.4376,6944428.877,34.99831,665
509520.4229,6944428.874,35,665
509519.9453,6944428.789,35.056132,665
509519.453,6944428.702,35.119731,665
509518.9607,6944428.614,35.193056,665
509518.4684,6944428.527,35.275122,665
509517.9761,6944428.439,35.380058,665
509517.4942,6944428.354,35.5,665
509517.4838,6944428.352,35.502766,665
509516.9915,6944428.264,35.65237,665
509516.4992,6944428.177,35.880348,665
509516.3183,6944428.145,36,665
509516.007,6944428.089,36.340081,665
509515.8284,6944428.058,36.5,665
509515.6693,6944428.029,37,665
509515.6049,6944428.018,37.5,665
509515.4383,6944427.988,37.5,665
509515.3842,6944427.979,37,665
509515.1814,6944427.943,36.5,665
509515.0224,6944427.914,36.361906,665
509514.7133,6944427.86,36,665
509514.5301,6944427.827,35.851698,665
509514.0568,6944427.743,35.5,665
509514.0378,6944427.74,35.490118,665
509513.5455,6944427.652,35.212447,665
509513.1446,6944427.581,35,665
509513.0532,6944427.565,34.9596,665
509512.5609,6944427.477,34.74269,665
509512.0686,6944427.39,34.547801,665
509511.9438,6944427.367,34.5,665
509511.5764,6944427.302,34.367765,665
509511.0841,6944427.215,34.209691,665
509510.5918,6944427.127,34.077992,665
509510.227,6944427.062,34,665
509510.0995,6944427.04,33.973212,665
509509.6072,6944426.952,33.885946,665
509509.1149,6944426.865,33.820432,665
509508.6226,6944426.777,33.769894,665
509508.1303,6944426.69,33.731261,665
509507.638,6944426.602,33.702462,665
509507.1458,6944426.515,33.682027,665
509506.6535,6944426.427,33.668995,665
509506.1612,6944426.34,33.661875,665
509505.6689,6944426.253,33.660221,665
509505.1766,6944426.165,33.663721,665
509504.6843,6944426.078,33.672073,665
509504.192,6944425.99,33.684781,665
509503.6997,6944425.903,33.701462,665
509503.2074,6944425.815,33.722638,665
509502.7151,6944425.728,33.748681,665
509502.2229,6944425.64,33.778637,665
509501.7306,6944425.553,33.812077,665
509501.2383,6944425.465,33.846659,665
509500.746,6944425.378,33.87931,665
509500.2537,6944425.29,33.905563,665
509499.7614,6944425.203,33.921937,665
509499.2691,6944425.115,33.926973,665
509498.7768,6944425.028,33.919854,665
509498.2845,6944424.94,33.901877,665
509497.7923,6944424.853,33.876223,665
509497.3,6944424.765,33.847007,665
509496.8077,6944424.678,33.818945,665
509496.3154,6944424.591,33.79579,665
509495.8231,6944424.503,33.781176,665
509495.3308,6944424.416,33.777151,665
509494.8385,6944424.328,33.784315,665
509494.3462,6944424.241,33.802719,665
509493.8539,6944424.153,33.829029,665
509493.3617,6944424.066,33.85977,665
509492.8694,6944423.978,33.891418,665
509492.3771,6944423.891,33.92057,665
509491.8848,6944423.803,33.946147,665
509491.3925,6944423.716,33.965238,665
509490.9002,6944423.628,33.974161,665
509490.4079,6944423.541,33.972206,665
509489.9156,6944423.453,33.959644,665
509489.4233,6944423.366,33.937774,665
509488.9311,6944423.278,33.906942,665
509488.4388,6944423.191,33.869506,665
509487.9465,6944423.103,33.828368,665
509487.4542,6944423.016,33.786819,665
509486.9619,6944422.929,33.748647,665
509486.4696,6944422.841,33.714384,665
509485.9773,6944422.754,33.686167,665
509485.485,6944422.666,33.665167,665
509484.9927,6944422.579,33.652403,665
509484.5005,6944422.491,33.648841,665
509484.0082,6944422.404,33.654587,665
509483.5159,6944422.316,33.67043,665
509483.0236,6944422.229,33.697726,665
509482.5313,6944422.141,33.7365,665
509482.039,6944422.054,33.786939,665
509481.5467,6944421.966,33.845691,665
509481.0544,6944421.879,33.908984,665
509480.5621,6944421.791,33.975392,665
509480.3842,6944421.76,34,665
509480.0699,6944421.704,34.045554,665
509479.5776,6944421.616,34.110074,665
509479.0853,6944421.529,34.170111,665
509478.593,6944421.441,34.228231,665
509478.1007,6944421.354,34.284628,665
509477.6084,6944421.267,34.339069,665
509477.1161,6944421.179,34.393153,665
509476.6238,6944421.092,34.444995,665
509476.1315,6944421.004,34.494059,665
509476.0688,6944420.993,34.5,665
509475.6393,6944420.917,34.542906,665
509475.147,6944420.829,34.589202,665
509474.6547,6944420.742,34.63083,665
509474.1624,6944420.654,34.660153,665
509473.6701,6944420.567,34.64361,665
509473.1778,6944420.479,34.60652,665
509472.6855,6944420.392,34.561665,665
509472.1932,6944420.304,34.777267,665
509559.2927,6944435.781,37.5,670
509559.2255,6944435.769,37,670
509558.8361,6944435.7,36.543848,670
509558.8076,6944435.695,36.5,670
509558.3438,6944435.612,36.073115,670
509558.2415,6944435.594,36,670
509557.8515,6944435.525,35.824555,670
509557.3592,6944435.437,35.644326,670
509556.8701,6944435.35,35.5,670
509556.8669,6944435.35,35.499118,670
509556.3746,6944435.262,35.389012,670
509555.8824,6944435.175,35.30399,670
509555.3901,6944435.087,35.242864,670
509554.8978,6944435,35.201509,670
509554.4055,6944434.912,35.17717,670
509553.9132,6944434.825,35.167398,670
509553.4209,6944434.737,35.172241,670
509552.9286,6944434.65,35.18781,670
509552.4363,6944434.562,35.215199,670
509551.944,6944434.475,35.249304,670
509551.4518,6944434.388,35.284536,670
509550.9595,6944434.3,35.315302,670
509550.4672,6944434.213,35.335279,670
509549.9749,6944434.125,35.33645,670
509549.4826,6944434.038,35.309033,670
509548.9903,6944433.95,35.247954,670
509548.498,6944433.863,35.157791,670
509548.0057,6944433.775,35.049754,670
509547.8056,6944433.74,35,670
509547.5134,6944433.688,34.93093,670
509547.0212,6944433.6,34.816354,670
509546.5289,6944433.513,34.713904,670
509546.0366,6944433.425,34.625668,670
509545.5443,6944433.338,34.557999,670
509545.052,6944433.25,34.503444,670
509545.0125,6944433.243,34.5,670
509544.5597,6944433.163,34.461856,670
509544.0674,6944433.075,34.43019,670
509543.5751,6944432.988,34.407002,670
509543.0828,6944432.9,34.391247,670
509542.5906,6944432.813,34.381856,670
509542.0983,6944432.726,34.378193,670
509541.606,6944432.638,34.38001,670
509541.1137,6944432.551,34.38654,670
509540.6214,6944432.463,34.396849,670
509540.1291,6944432.376,34.410315,670
509539.6368,6944432.288,34.426986,670
509539.1445,6944432.201,34.447433,670
509538.6522,6944432.113,34.473382,670
509538.267,6944432.045,34.5,670
509538.16,6944432.026,34.507861,670
509537.6677,6944431.938,34.552534,670
509537.1754,6944431.851,34.605323,670
509536.6831,6944431.763,34.672169,670
509536.1908,6944431.676,34.746876,670
509535.6985,6944431.588,34.825535,670
509535.2062,6944431.501,34.904439,670
509534.7139,6944431.413,34.974758,670
509534.4917,6944431.374,35,670
509534.2216,6944431.326,35.032269,670
509533.7294,6944431.238,35.0692,670
509533.2371,6944431.151,35.085959,670
509532.7448,6944431.064,35.081023,670
509532.2525,6944430.976,35.058059,670
509531.7602,6944430.889,35.015362,670
509531.6229,6944430.864,35,670
509531.2679,6944430.801,34.961575,670
509530.7756,6944430.714,34.901333,670
