Easting,Northing,Elevation,Chainage,Velocity,,,,,,,
512260.3,6940520.86,0.68,28.64,180,,,,,,,
512260.3,6940520.86,0.6,28.64,170,,,,,,,
512260.3,6940520.86,0.6,28.64,175,,,,,,,
512260.3,6940520.86,0.52,28.64,165,,,,,,,
512260.3,6940520.86,0.52,28.64,170,,,,,,,
512260.3,6940520.86,0.44,28.64,160,,,,,,,
512260.3,6940520.86,0.44,28.64,165,,,,,,,
512260.3,6940520.86,0.36,28.64,155,,,,,,,
512260.3,6940520.86,0.36,28.64,160,,,,,,,
512260.3,6940520.86,0.36,28.64,160,,,,,,,
512260.3,6940520.86,0.28,28.64,150,,,,,,,
512260.3,6940520.86,0.28,28.64,155,,,,,,,
512260.3,6940520.86,0.2,28.64,150,,,,,,,
512260.3,6940520.86,-2.16,28.64,150,,,,,,,
512260.3,6940520.86,-2.28,28.64,150,,,,,,,
512260.3,6940520.86,-2.28,28.64,155,,,,,,,
512260.3,6940520.86,-2.39,28.64,155,,,,,,,
512260.3,6940520.86,-2.39,28.64,160,,,,,,,
512260.3,6940520.86,-2.39,28.64,160,,,,,,,
512260.3,6940520.86,-2.49,28.64,160,,,,,,,
512260.3,6940520.86,-2.49,28.64,165,,,,,,,
512260.3,6940520.86,-2.6,28.64,165,,,,,,,
512260.3,6940520.86,-2.6,28.64,170,,,,,,,
512260.3,6940520.86,-2.71,28.64,170,,,,,,,
512260.3,6940520.86,-2.71,28.64,175,,,,,,,
512260.3,6940520.86,-2.82,28.64,175,,,,,,,
512260.3,6940520.86,-2.82,28.64,180,,,,,,,
512260.3,6940520.86,-2.93,28.64,180,,,,,,,
512260.3,6940520.86,-2.93,28.64,185,,,,,,,
512260.3,6940520.86,-2.93,28.64,185,,,,,,,
512260.3,6940520.86,-3.04,28.64,185,,,,,,,
512260.3,6940520.86,-3.04,28.64,190,,,,,,,
512260.3,6940520.86,-3.16,28.64,190,,,,,,,
512260.3,6940520.86,-3.16,28.64,195,,,,,,,
512260.3,6940520.86,-3.28,28.64,195,,,,,,,
512260.3,6940520.86,-3.28,28.64,200,,,,,,,
512260.3,6940520.86,-3.4,28.64,200,,,,,,,
512260.3,6940520.86,-3.4,28.64,205,,,,,,,
512260.3,6940520.86,-3.52,28.64,205,,,,,,,
512260.3,6940520.86,-3.52,28.64,210,,,,,,,
512260.3,6940520.86,-3.52,28.64,210,,,,,,,
512260.3,6940520.86,-3.66,28.64,210,,,,,,,
512260.3,6940520.86,-3.66,28.64,215,,,,,,,
512260.3,6940520.86,-3.79,28.64,215,,,,,,,
512260.3,6940520.86,-3.79,28.64,220,,,,,,,
512260.3,6940520.86,-3.93,28.64,220,,,,,,,
512260.3,6940520.86,-3.93,28.64,225,,,,,,,
512260.3,6940520.86,-4.08,28.64,225,,,,,,,
512260.3,6940520.86,-4.08,28.64,230,,,,,,,
512260.3,6940520.86,-4.23,28.64,230,,,,,,,
512260.3,6940520.86,-4.23,28.64,235,,,,,,,
512260.3,6940520.86,-4.23,28.64,235,,,,,,,
512260.3,6940520.86,-4.39,28.64,235,,,,,,,
512260.3,6940520.86,-4.39,28.64,240,,,,,,,
512260.3,6940520.86,-4.55,28.64,240,,,,,,,
512260.3,6940520.86,-4.55,28.64,245,,,,,,,
512260.3,6940520.86,-4.72,28.64,245,,,,,,,
512260.3,6940520.86,-4.72,28.64,250,,,,,,,
512260.3,6940520.86,-4.89,28.64,250,,,,,,,
512260.3,6940520.86,-4.89,28.64,255,,,,,,,
512260.3,6940520.86,-5.07,28.64,255,,,,,,,
512260.3,6940520.86,-5.07,28.64,260,,,,,,,
512260.3,6940520.86,-5.07,28.64,260,,,,,,,
512260.3,6940520.86,-5.25,28.64,260,,,,,,,
512260.3,6940520.86,-5.25,28.64,265,,,,,,,
512260.3,6940520.86,-5.44,28.64,265,,,,,,,
512260.3,6940520.86,-5.44,28.64,270,,,,,,,
512260.3,6940520.86,-5.63,28.64,270,,,,,,,
512260.3,6940520.86,-5.63,28.64,275,,,,,,,
512260.3,6940520.86,-5.83,28.64,275,,,,,,,
512260.3,6940520.86,-5.83,28.64,280,,,,,,,
512260.3,6940520.86,-6.03,28.64,280,,,,,,,
512260.3,6940520.86,-6.03,28.64,285,,,,,,,
512260.3,6940520.86,-6.03,28.64,285,,,,,,,
512260.3,6940520.86,-6.24,28.64,285,,,,,,,
512260.3,6940520.86,-6.24,28.64,290,,,,,,,
512260.3,6940520.86,-6.45,28.64,290,,,,,,,
512260.3,6940520.86,-6.45,28.64,295,,,,,,,
512260.3,6940520.86,-6.67,28.64,295,,,,,,,
512260.3,6940520.86,-6.67,28.64,300,,,,,,,
512260.3,6940520.86,-6.91,28.64,300,,,,,,,
512260.3,6940520.86,-6.91,28.64,305,,,,,,,
512260.3,6940520.86,-7.15,28.64,305,,,,,,,
512260.3,6940520.86,-7.15,28.64,310,,,,,,,
512260.3,6940520.86,-7.15,28.64,310,,,,,,,
512260.3,6940520.86,-7.4,28.64,310,,,,,,,
512260.3,6940520.86,-7.4,28.64,315,,,,,,,
512260.3,6940520.86,-7.67,28.64,315,,,,,,,
512260.3,6940520.86,-7.67,28.64,320,,,,,,,
512260.3,6940520.86,-7.96,28.64,320,,,,,,,
512260.3,6940520.86,-7.96,28.64,325,,,,,,,
512260.3,6940520.86,-8.28,28.64,325,,,,,,,
512260.3,6940520.86,-8.28,28.64,330,,,,,,,
512260.3,6940520.86,-8.64,28.64,330,,,,,,,
512260.3,6940520.86,-8.64,28.64,335,,,,,,,
512260.3,6940520.86,-8.64,28.64,335,,,,,,,
512260.3,6940520.86,-9.08,28.64,335,,,,,,,
512260.3,6940520.86,-9.08,28.64,340,,,,,,,
512260.3,6940520.86,-9.65,28.64,340,,,,,,,
512260.3,6940520.86,-9.65,28.64,345,,,,,,,
512260.3,6940520.86,-10.66,28.64,345,,,,,,,
512260.3,6940520.86,-10.66,28.64,345,,,,,,,
512260.3,6940520.86,-10.66,28.64,350,,,,,,,
512260.3,6940520.86,-10.66,28.64,350,,,,,,,
512260.3,6940520.86,-12.1,28.64,345,,,,,,,
512260.3,6940520.86,-12.1,28.64,345,,,,,,,
512260.3,6940520.86,-12.1,28.64,350,,,,,,,
512260.3,6940520.86,-12.1,28.64,350,,,,,,,
512260.3,6940520.86,-13.43,28.64,340,,,,,,,
512260.3,6940520.86,-13.43,28.64,345,,,,,,,
512260.3,6940520.86,-14.47,28.64,335,,,,,,,
512260.3,6940520.86,-14.47,28.64,340,,,,,,,
512260.3,6940520.86,-17.19,28.64,335,,,,,,,
512260.3,6940520.86,-17.19,28.64,340,,,,,,,
512260.3,6940520.86,-17.73,28.64,340,,,,,,,
512260.3,6940520.86,-17.73,28.64,345,,,,,,,
512260.3,6940520.86,-18.12,28.64,345,,,,,,,
512260.3,6940520.86,-18.12,28.64,350,,,,,,,
512260.3,6940520.86,-18.43,28.64,350,,,,,,,
512260.3,6940520.86,-18.43,28.64,355,,,,,,,
512260.3,6940520.86,-18.7,28.64,355,,,,,,,
512260.3,6940520.86,-18.7,28.64,360,,,,,,,
512260.3,6940520.86,-18.7,28.64,360,,,,,,,
512260.3,6940520.86,-18.95,28.64,360,,,,,,,
512260.3,6940520.86,-18.95,28.64,365,,,,,,,
512260.3,6940520.86,-19.16,28.64,365,,,,,,,
512260.3,6940520.86,-19.16,28.64,370,,,,,,,
512260.3,6940520.86,-19.37,28.64,370,,,,,,,
512260.3,6940520.86,-19.37,28.64,375,,,,,,,
512260.3,6940520.86,-19.56,28.64,375,,,,,,,
512260.3,6940520.86,-19.56,28.64,380,,,,,,,
512260.3,6940520.86,-19.74,28.64,380,,,,,,,
512260.3,6940520.86,-19.74,28.64,385,,,,,,,
512260.3,6940520.86,-19.74,28.64,385,,,,,,,
512260.3,6940520.86,-19.91,28.64,385,,,,,,,
512260.3,6940520.86,-19.91,28.64,390,,,,,,,
512260.3,6940520.86,-20.08,28.64,390,,,,,,,
512260.3,6940520.86,-20.08,28.64,395,,,,,,,
512260.3,6940520.86,-20.24,28.64,395,,,,,,,
512260.3,6940520.86,-20.24,28.64,400,,,,,,,
512260.3,6940520.86,-20.39,28.64,400,,,,,,,
512260.3,6940520.86,-20.39,28.64,405,,,,,,,
512260.3,6940520.86,-20.54,28.64,405,,,,,,,
512260.3,6940520.86,-20.54,28.64,410,,,,,,,
512260.3,6940520.86,-20.54,28.64,410,,,,,,,
512260.3,6940520.86,-20.69,28.64,410,,,,,,,
512260.3,6940520.86,-20.69,28.64,415,,,,,,,
512260.3,6940520.86,-20.83,28.64,415,,,,,,,
512260.3,6940520.86,-20.83,28.64,420,,,,,,,
512260.3,6940520.86,-20.97,28.64,420,,,,,,,
512260.3,6940520.86,-20.97,28.64,425,,,,,,,
512260.3,6940520.86,-21.11,28.64,425,,,,,,,
512260.3,6940520.86,-21.11,28.64,430,,,,,,,
512260.3,6940520.86,-21.24,28.64,430,,,,,,,
512260.3,6940520.86,-21.24,28.64,435,,,,,,,
512260.3,6940520.86,-21.24,28.64,435,,,,,,,
512260.3,6940520.86,-21.38,28.64,435,,,,,,,
512260.3,6940520.86,-21.38,28.64,440,,,,,,,
512260.3,6940520.86,-21.51,28.64,440,,,,,,,
512260.3,6940520.86,-21.51,28.64,445,,,,,,,
512260.3,6940520.86,-21.63,28.64,445,,,,,,,
512260.3,6940520.86,-21.63,28.64,450,,,,,,,
512260.3,6940520.86,-21.76,28.64,450,,,,,,,
512260.3,6940520.86,-21.76,28.64,455,,,,,,,
512260.3,6940520.86,-21.88,28.64,455,,,,,,,
512260.3,6940520.86,-21.88,28.64,460,,,,,,,
512260.3,6940520.86,-21.88,28.64,460,,,,,,,
512260.3,6940520.86,-22.01,28.64,460,,,,,,,
512260.3,6940520.86,-22.01,28.64,465,,,,,,,
512260.3,6940520.86,-22.13,28.64,465,,,,,,,
512260.3,6940520.86,-22.13,28.64,470,,,,,,,
512260.3,6940520.86,-22.25,28.64,470,,,,,,,
512260.3,6940520.86,-22.25,28.64,475,,,,,,,
512260.3,6940520.86,-22.37,28.64,475,,,,,,,
512260.3,6940520.86,-22.37,28.64,480,,,,,,,
512260.3,6940520.86,-22.49,28.64,480,,,,,,,
512260.3,6940520.86,-22.49,28.64,485,,,,,,,
512260.3,6940520.86,-22.49,28.64,485,,,,,,,
512260.3,6940520.86,-22.61,28.64,485,,,,,,,
512260.3,6940520.86,-22.61,28.64,490,,,,,,,
512260.3,6940520.86,-22.73,28.64,490,,,,,,,
512260.3,6940520.86,-22.73,28.64,495,,,,,,,
512260.3,6940520.86,-22.85,28.64,495,,,,,,,
512260.3,6940520.86,-22.85,28.64,500,,,,,,,
512260.3,6940520.86,-22.97,28.64,500,,,,,,,
512260.3,6940520.86,-22.97,28.64,505,,,,,,,
512260.3,6940520.86,-23.09,28.64,505,,,,,,,
512260.3,6940520.86,-23.09,28.64,510,,,,,,,
512260.3,6940520.86,-23.09,28.64,510,,,,,,,
512260.3,6940520.86,-23.21,28.64,510,,,,,,,
512260.3,6940520.86,-23.21,28.64,515,,,,,,,
512260.3,6940520.86,-23.34,28.64,515,,,,,,,
512260.3,6940520.86,-23.34,28.64,520,,,,,,,
512260.3,6940520.86,-23.48,28.64,520,,,,,,,
512260.3,6940520.86,-23.48,28.64,525,,,,,,,
512260.3,6940520.86,-23.62,28.64,525,,,,,,,
512260.3,6940520.86,-23.62,28.64,530,,,,,,,
512260.3,6940520.86,-23.78,28.64,530,,,,,,,
512260.3,6940520.86,-23.78,28.64,535,,,,,,,
512260.3,6940520.86,-23.78,28.64,535,,,,,,,
512260.3,6940520.86,-24.03,28.64,535,,,,,,,
512260.3,6940520.86,-24.03,28.64,540,,,,,,,
512260.3,6940520.86,-24.34,28.64,540,,,,,,,
512260.3,6940520.86,-24.34,28.64,545,,,,,,,
512260.29,6940520.87,-22.97,28.66,500,,,,,,,
512260.29,6940520.87,-22.97,28.66,505,,,,,,,
512260.27,6940520.89,3.07,28.68,225,,,,,,,
512260.27,6940520.89,3.07,28.68,230,,,,,,,
512260.25,6940520.91,3.71,28.72,210,,,,,,,
512260.25,6940520.91,3.71,28.72,215,,,,,,,
512260.25,6940520.91,3.71,28.72,215,,,,,,,
512260.25,6940520.91,3.71,28.72,215,,,,,,,
512260.25,6940520.91,-6.66,28.72,295,,,,,,,
512260.25,6940520.91,-6.66,28.72,300,,,,,,,
512260.24,6940520.92,-21.25,28.73,430,,,,,,,
512260.24,6940520.92,-21.25,28.73,435,,,,,,,
512260.24,6940520.92,-21.25,28.73,435,,,,,,,
512260.2,6940520.95,-18.96,28.77,360,,,,,,,
512260.2,6940520.95,-18.96,28.77,365,,,,,,,
512260.16,6940520.98,-5.8,28.83,275,,,,,,,
512260.16,6940520.98,-5.8,28.83,280,,,,,,,
512260.16,6940520.98,-9.52,28.83,340,,,,,,,
512260.16,6940520.98,-9.52,28.83,345,,,,,,,
512260.14,6940521,-5.23,28.85,260,,,,,,,
512260.14,6940521,-5.23,28.85,265,,,,,,,
512260.15,6940520.99,-10.38,28.85,345,,,,,,,
512260.15,6940520.99,-10.38,28.85,350,,,,,,,
512260.15,6940521,-17.25,28.85,335,,,,,,,
512260.15,6940521,-17.25,28.85,340,,,,,,,
512260.14,6940521,-24.4,28.85,540,,,,,,,
512260.14,6940521,-24.4,28.85,545,,,,,,,
512260.11,6940521.03,-8.95,28.9,335,,,,,,,
512260.11,6940521.03,-8.95,28.9,340,,,,,,,
512260.1,6940521.03,-20.11,28.91,390,,,,,,,
512260.1,6940521.03,-20.11,28.91,395,,,,,,,
512260.09,6940521.04,-12.38,28.92,345,,,,,,,
512260.09,6940521.04,-12.38,28.92,350,,,,,,,
512260.08,6940521.05,-13.53,28.93,340,,,,,,,
512260.08,6940521.05,-13.53,28.93,345,,,,,,,
512260.08,6940521.05,-22.4,28.93,475,,,,,,,
512260.08,6940521.05,-22.4,28.93,480,,,,,,,
512260.07,6940521.06,3.93,28.94,210,,,,,,,
512260.07,6940521.06,3.93,28.94,215,,,,,,,
512260.07,6940521.06,3.72,28.94,210,,,,,,,
512260.07,6940521.06,3.72,28.94,215,,,,,,,
512260.07,6940521.06,3.41,28.94,215,,,,,,,
512260.07,6940521.06,3.41,28.94,220,,,,,,,
512260.07,6940521.06,3.22,28.94,220,,,,,,,
512260.07,6940521.06,3.22,28.94,225,,,,,,,
512260.07,6940521.06,3.06,28.94,225,,,,,,,
512260.07,6940521.06,3.06,28.94,230,,,,,,,
512260.07,6940521.06,2.85,28.94,230,,,,,,,
512260.07,6940521.06,2.85,28.94,235,,,,,,,
512260.07,6940521.06,2.85,28.94,235,,,,,,,
512260.07,6940521.06,2.56,28.94,235,,,,,,,
512260.07,6940521.06,2.56,28.94,240,,,,,,,
512260.07,6940521.06,2.08,28.94,235,,,,,,,
512260.07,6940521.06,2.08,28.94,240,,,,,,,
512260.07,6940521.06,1.81,28.94,230,,,,,,,
512260.07,6940521.06,1.81,28.94,235,,,,,,,
512260.07,6940521.06,1.81,28.94,235,,,,,,,
512260.07,6940521.06,1.63,28.94,225,,,,,,,
512260.07,6940521.06,1.63,28.94,230,,,,,,,
512260.07,6940521.06,1.5,28.94,220,,,,,,,
512260.07,6940521.06,1.5,28.94,225,,,,,,,
512260.07,6940521.06,1.38,28.94,215,,,,,,,
512260.07,6940521.06,1.38,28.94,220,,,,,,,
512260.07,6940521.06,1.28,28.94,210,,,,,,,
512260.07,6940521.06,1.28,28.94,215,,,,,,,
512260.07,6940521.06,1.18,28.94,205,,,,,,,
512260.07,6940521.06,1.18,28.94,210,,,,,,,
512260.07,6940521.06,1.18,28.94,210,,,,,,,
512260.07,6940521.06,1.09,28.94,200,,,,,,,
512260.07,6940521.06,1.09,28.94,205,,,,,,,
512260.07,6940521.06,1,28.94,195,,,,,,,
512260.07,6940521.06,1,28.94,200,,,,,,,
512260.07,6940521.06,0.92,28.94,190,,,,,,,
512260.07,6940521.06,0.92,28.94,195,,,,,,,
512260.07,6940521.06,0.84,28.94,185,,,,,,,
512260.07,6940521.06,0.84,28.94,190,,,,,,,
512260.07,6940521.06,0.76,28.94,180,,,,,,,
512260.07,6940521.06,0.76,28.94,185,,,,,,,
512260.07,6940521.06,0.76,28.94,185,,,,,,,
512260.07,6940521.06,0.68,28.94,175,,,,,,,
512260.07,6940521.06,0.68,28.94,180,,,,,,,
512260.07,6940521.06,0.6,28.94,170,,,,,,,
512260.07,6940521.06,0.6,28.94,175,,,,,,,
512260.07,6940521.06,0.53,28.94,165,,,,,,,
512260.07,6940521.06,0.53,28.94,170,,,,,,,
512260.07,6940521.06,0.45,28.94,160,,,,,,,
512260.07,6940521.06,0.45,28.94,165,,,,,,,
512260.07,6940521.06,0.36,28.94,155,,,,,,,
512260.07,6940521.06,0.36,28.94,160,,,,,,,
512260.07,6940521.06,0.36,28.94,160,,,,,,,
512260.07,6940521.06,0.28,28.94,150,,,,,,,
512260.07,6940521.06,0.28,28.94,155,,,,,,,
512260.07,6940521.06,0.2,28.94,150,,,,,,,
512260.07,6940521.06,-2.17,28.94,150,,,,,,,
512260.07,6940521.06,-2.28,28.94,150,,,,,,,
512260.07,6940521.06,-2.28,28.94,155,,,,,,,
512260.07,6940521.06,-2.39,28.94,155,,,,,,,
512260.07,6940521.06,-2.39,28.94,160,,,,,,,
512260.07,6940521.06,-2.39,28.94,160,,,,,,,
512260.07,6940521.06,-2.5,28.94,160,,,,,,,
512260.07,6940521.06,-2.5,28.94,165,,,,,,,
512260.07,6940521.06,-2.61,28.94,165,,,,,,,
512260.07,6940521.06,-2.61,28.94,170,,,,,,,
512260.07,6940521.06,-2.72,28.94,170,,,,,,,
512260.07,6940521.06,-2.72,28.94,175,,,,,,,
512260.07,6940521.06,-2.82,28.94,175,,,,,,,
512260.07,6940521.06,-2.82,28.94,180,,,,,,,
512260.07,6940521.06,-2.93,28.94,180,,,,,,,
512260.07,6940521.06,-2.93,28.94,185,,,,,,,
512260.07,6940521.06,-2.93,28.94,185,,,,,,,
512260.07,6940521.06,-3.05,28.94,185,,,,,,,
512260.07,6940521.06,-3.05,28.94,190,,,,,,,
512260.07,6940521.06,-3.16,28.94,190,,,,,,,
512260.07,6940521.06,-3.16,28.94,195,,,,,,,
512260.07,6940521.06,-3.28,28.94,195,,,,,,,
512260.07,6940521.06,-3.28,28.94,200,,,,,,,
512260.07,6940521.06,-3.4,28.94,200,,,,,,,
512260.07,6940521.06,-3.4,28.94,205,,,,,,,
512260.07,6940521.06,-3.53,28.94,205,,,,,,,
512260.07,6940521.06,-3.53,28.94,210,,,,,,,
512260.07,6940521.06,-3.53,28.94,210,,,,,,,
512260.07,6940521.06,-3.66,28.94,210,,,,,,,
512260.07,6940521.06,-3.66,28.94,215,,,,,,,
512260.07,6940521.06,-3.79,28.94,215,,,,,,,
512260.07,6940521.06,-3.79,28.94,220,,,,,,,
512260.07,6940521.06,-3.93,28.94,220,,,,,,,
512260.07,6940521.06,-3.93,28.94,225,,,,,,,
512260.07,6940521.06,-4.07,28.94,225,,,,,,,
512260.07,6940521.06,-4.07,28.94,230,,,,,,,
512260.07,6940521.06,-4.22,28.94,230,,,,,,,
512260.07,6940521.06,-4.22,28.94,235,,,,,,,
512260.07,6940521.06,-4.22,28.94,235,,,,,,,
512260.07,6940521.06,-4.37,28.94,235,,,,,,,
512260.07,6940521.06,-4.37,28.94,240,,,,,,,
512260.07,6940521.06,-4.53,28.94,240,,,,,,,
512260.07,6940521.06,-4.53,28.94,245,,,,,,,
512260.07,6940521.06,-4.7,28.94,245,,,,,,,
512260.07,6940521.06,-4.7,28.94,250,,,,,,,
512260.07,6940521.06,-4.87,28.94,250,,,,,,,
512260.07,6940521.06,-4.87,28.94,255,,,,,,,
512260.07,6940521.06,-5.04,28.94,255,,,,,,,
512260.07,6940521.06,-5.04,28.94,260,,,,,,,
512260.07,6940521.06,-5.04,28.94,260,,,,,,,
512260.07,6940521.06,-5.22,28.94,260,,,,,,,
512260.07,6940521.06,-5.22,28.94,265,,,,,,,
512260.07,6940521.06,-5.4,28.94,265,,,,,,,
512260.07,6940521.06,-5.4,28.94,270,,,,,,,
512260.07,6940521.06,-5.59,28.94,270,,,,,,,
512260.07,6940521.06,-5.59,28.94,275,,,,,,,
512260.07,6940521.06,-5.78,28.94,275,,,,,,,
512260.07,6940521.06,-5.78,28.94,280,,,,,,,
512260.07,6940521.06,-5.98,28.94,280,,,,,,,
512260.07,6940521.06,-5.98,28.94,285,,,,,,,
512260.07,6940521.06,-5.98,28.94,285,,,,,,,
512260.07,6940521.06,-6.18,28.94,285,,,,,,,
512260.07,6940521.06,-6.18,28.94,290,,,,,,,
512260.07,6940521.06,-6.39,28.94,290,,,,,,,
512260.07,6940521.06,-6.39,28.94,295,,,,,,,
512260.07,6940521.06,-6.61,28.94,295,,,,,,,
512260.07,6940521.06,-6.61,28.94,300,,,,,,,
512260.07,6940521.06,-6.83,28.94,300,,,,,,,
512260.07,6940521.06,-6.83,28.94,305,,,,,,,
512260.07,6940521.06,-7.07,28.94,305,,,,,,,
512260.07,6940521.06,-7.07,28.94,310,,,,,,,
512260.07,6940521.06,-7.07,28.94,310,,,,,,,
512260.07,6940521.06,-7.32,28.94,310,,,,,,,
512260.07,6940521.06,-7.32,28.94,315,,,,,,,
512260.07,6940521.06,-7.58,28.94,315,,,,,,,
512260.07,6940521.06,-7.58,28.94,320,,,,,,,
512260.07,6940521.06,-7.86,28.94,320,,,,,,,
512260.07,6940521.06,-7.86,28.94,325,,,,,,,
512260.07,6940521.06,-8.17,28.94,325,,,,,,,
512260.07,6940521.06,-8.17,28.94,330,,,,,,,
512260.07,6940521.06,-8.52,28.94,330,,,,,,,
512260.07,6940521.06,-8.52,28.94,335,,,,,,,
512260.07,6940521.06,-8.52,28.94,335,,,,,,,
512260.07,6940521.06,-8.93,28.94,335,,,,,,,
512260.07,6940521.06,-8.93,28.94,340,,,,,,,
512260.07,6940521.06,-9.45,28.94,340,,,,,,,
512260.07,6940521.06,-9.45,28.94,345,,,,,,,
512260.07,6940521.06,-10.27,28.94,345,,,,,,,
512260.07,6940521.06,-10.27,28.94,350,,,,,,,
512260.07,6940521.06,-12.4,28.94,345,,,,,,,
512260.07,6940521.06,-12.4,28.94,350,,,,,,,
512260.07,6940521.06,-13.53,28.94,340,,,,,,,
512260.07,6940521.06,-13.53,28.94,345,,,,,,,
512260.07,6940521.06,-14.51,28.94,335,,,,,,,
512260.07,6940521.06,-14.51,28.94,340,,,,,,,
512260.07,6940521.06,-17.27,28.94,335,,,,,,,
512260.07,6940521.06,-17.27,28.94,340,,,,,,,
512260.07,6940521.06,-17.79,28.94,340,,,,,,,
512260.07,6940521.06,-17.79,28.94,345,,,,,,,
512260.07,6940521.06,-18.17,28.94,345,,,,,,,
512260.07,6940521.06,-18.17,28.94,350,,,,,,,
512260.07,6940521.06,-18.48,28.94,350,,,,,,,
512260.07,6940521.06,-18.48,28.94,355,,,,,,,
512260.07,6940521.06,-18.74,28.94,355,,,,,,,
512260.07,6940521.06,-18.74,28.94,360,,,,,,,
512260.07,6940521.06,-18.74,28.94,360,,,,,,,
512260.07,6940521.06,-18.98,28.94,360,,,,,,,
512260.07,6940521.06,-18.98,28.94,365,,,,,,,
512260.07,6940521.06,-19.2,28.94,365,,,,,,,
512260.07,6940521.06,-19.2,28.94,370,,,,,,,
512260.07,6940521.06,-19.4,28.94,370,,,,,,,
512260.07,6940521.06,-19.4,28.94,375,,,,,,,
512260.07,6940521.06,-19.59,28.94,375,,,,,,,
512260.07,6940521.06,-19.59,28.94,380,,,,,,,
512260.07,6940521.06,-19.77,28.94,380,,,,,,,
512260.07,6940521.06,-19.77,28.94,385,,,,,,,
512260.07,6940521.06,-19.77,28.94,385,,,,,,,
512260.07,6940521.06,-19.94,28.94,385,,,,,,,
512260.07,6940521.06,-19.94,28.94,390,,,,,,,
512260.07,6940521.06,-20.11,28.94,390,,,,,,,
512260.07,6940521.06,-20.11,28.94,395,,,,,,,
512260.07,6940521.06,-20.27,28.94,395,,,,,,,
512260.07,6940521.06,-20.27,28.94,400,,,,,,,
512260.07,6940521.06,-20.42,28.94,400,,,,,,,
512260.07,6940521.06,-20.42,28.94,405,,,,,,,
512260.07,6940521.06,-20.57,28.94,405,,,,,,,
512260.07,6940521.06,-20.57,28.94,410,,,,,,,
512260.07,6940521.06,-20.57,28.94,410,,,,,,,
512260.07,6940521.06,-20.72,28.94,410,,,,,,,
512260.07,6940521.06,-20.72,28.94,415,,,,,,,
512260.07,6940521.06,-20.86,28.94,415,,,,,,,
512260.07,6940521.06,-20.86,28.94,420,,,,,,,
512260.07,6940521.06,-21,28.94,420,,,,,,,
512260.07,6940521.06,-21,28.94,425,,,,,,,
512260.07,6940521.06,-21.14,28.94,425,,,,,,,
512260.07,6940521.06,-21.14,28.94,430,,,,,,,
512260.07,6940521.06,-21.27,28.94,430,,,,,,,
512260.07,6940521.06,-21.27,28.94,435,,,,,,,
512260.07,6940521.06,-21.27,28.94,435,,,,,,,
512260.07,6940521.06,-21.4,28.94,435,,,,,,,
512260.07,6940521.06,-21.4,28.94,440,,,,,,,
512260.07,6940521.06,-21.53,28.94,440,,,,,,,
512260.07,6940521.06,-21.53,28.94,445,,,,,,,
512260.07,6940521.06,-21.66,28.94,445,,,,,,,
512260.07,6940521.06,-21.66,28.94,450,,,,,,,
512260.07,6940521.06,-21.79,28.94,450,,,,,,,
512260.07,6940521.06,-21.79,28.94,455,,,,,,,
512260.07,6940521.06,-21.91,28.94,455,,,,,,,
512260.07,6940521.06,-21.91,28.94,460,,,,,,,
512260.07,6940521.06,-21.91,28.94,460,,,,,,,
512260.07,6940521.06,-22.03,28.94,460,,,,,,,
512260.07,6940521.06,-22.03,28.94,465,,,,,,,
512260.07,6940521.06,-22.16,28.94,465,,,,,,,
512260.07,6940521.06,-22.16,28.94,470,,,,,,,
512260.07,6940521.06,-22.28,28.94,470,,,,,,,
512260.07,6940521.06,-22.28,28.94,475,,,,,,,
512260.07,6940521.06,-22.4,28.94,475,,,,,,,
512260.07,6940521.06,-22.4,28.94,480,,,,,,,
512260.07,6940521.06,-22.52,28.94,480,,,,,,,
512260.07,6940521.06,-22.52,28.94,485,,,,,,,
512260.07,6940521.06,-22.52,28.94,485,,,,,,,
512260.07,6940521.06,-22.64,28.94,485,,,,,,,
512260.07,6940521.06,-22.64,28.94,490,,,,,,,
512260.07,6940521.06,-22.76,28.94,490,,,,,,,
512260.07,6940521.06,-22.76,28.94,495,,,,,,,
512260.07,6940521.06,-22.87,28.94,495,,,,,,,
512260.07,6940521.06,-22.87,28.94,500,,,,,,,
512260.07,6940521.06,-22.99,28.94,500,,,,,,,
512260.07,6940521.06,-22.99,28.94,505,,,,,,,
512260.07,6940521.06,-23.12,28.94,505,,,,,,,
512260.07,6940521.06,-23.12,28.94,510,,,,,,,
512260.07,6940521.06,-23.12,28.94,510,,,,,,,
512260.07,6940521.06,-23.24,28.94,510,,,,,,,
512260.07,6940521.06,-23.24,28.94,515,,,,,,,
512260.07,6940521.06,-23.37,28.94,515,,,,,,,
512260.07,6940521.06,-23.37,28.94,520,,,,,,,
512260.07,6940521.06,-23.51,28.94,520,,,,,,,
512260.07,6940521.06,-23.51,28.94,525,,,,,,,
512260.07,6940521.06,-23.66,28.94,525,,,,,,,
512260.07,6940521.06,-23.66,28.94,530,,,,,,,
512260.07,6940521.06,-23.81,28.94,530,,,,,,,
512260.07,6940521.06,-23.81,28.94,535,,,,,,,
512260.07,6940521.06,-23.81,28.94,535,,,,,,,
512260.07,6940521.06,-24.1,28.94,535,,,,,,,
512260.07,6940521.06,-24.1,28.94,540,,,,,,,
512260.03,6940521.1,-4.37,29.01,235,,,,,,,
512260.03,6940521.1,-4.37,29.01,240,,,,,,,
512260.01,6940521.11,-21.54,29.03,440,,,,,,,
